id	taxonID	scientificName	kingdom
Sagina apetala (micropetala)	Sagina apetala (micropetala)	Sagina apetala (micropetala)	Plantae
Sagina maritima	Sagina maritima	Sagina maritima	Plantae
Sagina nodosa	Sagina nodosa	Sagina nodosa	Plantae
Sagina procumbens	Sagina procumbens	Sagina procumbens	Plantae
Sagina saginoides (linnaei)	Sagina saginoides (linnaei)	Sagina saginoides (linnaei)	Plantae
Sagina subulata	Sagina subulata	Sagina subulata	Plantae
Sagittaria sagittifolia	Sagittaria sagittifolia	Sagittaria sagittifolia	Plantae
Salicornia europaea agg.	Salicornia europaea agg.	Salicornia europaea agg.	Plantae
Salicornia europaea dolichostachya (stricta)	Salicornia europaea dolichostachya (stricta)	Salicornia europaea dolichostachya (stricta)	Plantae
Salicornia europaea europaea	Salicornia europaea europaea	Salicornia europaea europaea	Plantae
Salicornia fragilis (dolich. ssp. decumbens)	Salicornia fragilis (dolich. ssp. decumbens)	Salicornia fragilis (dolich. ssp. decumbens)	Plantae
Salicornia prostrata	Salicornia prostrata	Salicornia prostrata	Plantae
Salicornia ramosissima	Salicornia ramosissima	Salicornia ramosissima	Plantae
Salix alba	Salix alba	Salix alba	Plantae
Salix alpina	Salix alpina	Salix alpina	Plantae
Salix appendiculata (grandifolia)	Salix appendiculata (grandifolia)	Salix appendiculata (grandifolia)	Plantae
Salix aurita	Salix aurita	Salix aurita	Plantae
Salix caprea	Salix caprea	Salix caprea	Plantae
Salix cinerea	Salix cinerea	Salix cinerea	Plantae
Salix daphnoides	Salix daphnoides	Salix daphnoides	Plantae
Salix elaeagnos (incana)	Salix elaeagnos (incana)	Salix elaeagnos (incana)	Plantae
Salix foetida	Salix foetida	Salix foetida	Plantae
Salix fragilis fragilis	Salix fragilis fragilis	Salix fragilis fragilis	Plantae
Salix fragilis x rubens	Salix fragilis x rubens	Salix fragilis x rubens	Plantae
Salix glabra	Salix glabra	Salix glabra	Plantae
Salix hastata	Salix hastata	Salix hastata	Plantae
Salix herbacea	Salix herbacea	Salix herbacea	Plantae
Salix myrsinifolia (nigricans)	Salix myrsinifolia (nigricans)	Salix myrsinifolia (nigricans)	Plantae
Salix myrtilloides	Salix myrtilloides	Salix myrtilloides	Plantae
Salix pentandra	Salix pentandra	Salix pentandra	Plantae
Salix purpurea	Salix purpurea	Salix purpurea	Plantae
Salix repens	Salix repens	Salix repens	Plantae
Salix repens ssp. argentea (arenari	Salix repens ssp. argentea (arenari	Salix repens ssp. argentea (arenari	Plantae
Salix repens ssp. rosmarinifolia	Salix repens ssp. rosmarinifolia	Salix repens ssp. rosmarinifolia	Plantae
Salix reticulata	Salix reticulata	Salix reticulata	Plantae
Salix retusa agg.	Salix retusa agg.	Salix retusa agg.	Plantae
Salix retusa retusa	Salix retusa retusa	Salix retusa retusa	Plantae
Salix retusa serpillifolia	Salix retusa serpillifolia	Salix retusa serpillifolia	Plantae
Salix starkeana (livida)	Salix starkeana (livida)	Salix starkeana (livida)	Plantae
Salix triandra (amygdalina)	Salix triandra (amygdalina)	Salix triandra (amygdalina)	Plantae
Salix viminalis	Salix viminalis	Salix viminalis	Plantae
Salix waldsteiniana (arbusc. agg.)	Salix waldsteiniana (arbusc. agg.)	Salix waldsteiniana (arbusc. agg.)	Plantae
Salsola kali ssp. kali	Salsola kali ssp. kali	Salsola kali ssp. kali	Plantae
Salsola kali ssp. ruthenica	Salsola kali ssp. ruthenica	Salsola kali ssp. ruthenica	Plantae
Salvia glutinosa	Salvia glutinosa	Salvia glutinosa	Plantae
Salvia pratensis	Salvia pratensis	Salvia pratensis	Plantae
Salvia nemorosa	Salvia nemorosa	Salvia nemorosa	Plantae
Salvia verticillata	Salvia verticillata	Salvia verticillata	Plantae
Salvinia natans	Salvinia natans	Salvinia natans	Plantae
Sambucus ebulus	Sambucus ebulus	Sambucus ebulus	Plantae
Sambucus nigra	Sambucus nigra	Sambucus nigra	Plantae
Sambucus racemosa	Sambucus racemosa	Sambucus racemosa	Plantae
Samolus valerandi	Samolus valerandi	Samolus valerandi	Plantae
Sanguisorba minor (Poterium sanguisorba)	Sanguisorba minor (Poterium sanguisorba)	Sanguisorba minor (Poterium sanguisorba)	Plantae
Sanguisorba muricata	Sanguisorba muricata	Sanguisorba muricata	Plantae
Sanguisorba officinalis	Sanguisorba officinalis	Sanguisorba officinalis	Plantae
Sanicula europaea	Sanicula europaea	Sanicula europaea	Plantae
Saponaria ocymoides	Saponaria ocymoides	Saponaria ocymoides	Plantae
Saponaria officinalis	Saponaria officinalis	Saponaria officinalis	Plantae
Saussurea alpina ssp. alpina	Saussurea alpina ssp. alpina	Saussurea alpina ssp. alpina	Plantae
Saussurea discolor	Saussurea discolor	Saussurea discolor	Plantae
Saussurea pygmaea	Saussurea pygmaea	Saussurea pygmaea	Plantae
Saxifraga adscendens	Saxifraga adscendens	Saxifraga adscendens	Plantae
Saxifraga aizoides	Saxifraga aizoides	Saxifraga aizoides	Plantae
Saxifraga androsacea	Saxifraga androsacea	Saxifraga androsacea	Plantae
Saxifraga aphylla	Saxifraga aphylla	Saxifraga aphylla	Plantae
Saxifraga aspera	Saxifraga aspera	Saxifraga aspera	Plantae
Saxifraga biflora ssp. macropetala	Saxifraga biflora ssp. macropetala	Saxifraga biflora ssp. macropetala	Plantae
Saxifraga bryoides (aspera ssp. bryoid.)	Saxifraga bryoides (aspera ssp. bryoid.)	Saxifraga bryoides (aspera ssp. bryoid.)	Plantae
Saxifraga burserana	Saxifraga burserana	Saxifraga burserana	Plantae
Saxifraga caesia	Saxifraga caesia	Saxifraga caesia	Plantae
Saxifraga cotyledon	Saxifraga cotyledon	Saxifraga cotyledon	Plantae
Saxifraga cuneifolia	Saxifraga cuneifolia	Saxifraga cuneifolia	Plantae
Saxifraga decipiens (rosacea)	Saxifraga decipiens (rosacea)	Saxifraga decipiens (rosacea)	Plantae
Saxifraga exarata agg.	Saxifraga exarata agg.	Saxifraga exarata agg.	Plantae
Saxifraga granulata	Saxifraga granulata	Saxifraga granulata	Plantae
Saxifraga hirculus	Saxifraga hirculus	Saxifraga hirculus	Plantae
Saxifraga moschata	Saxifraga moschata	Saxifraga moschata	Plantae
Saxifraga mutata (ssp. amphibia)	Saxifraga mutata (ssp. amphibia)	Saxifraga mutata (ssp. amphibia)	Plantae
Saxifraga oppositifolia ssp. oppositifolia	Saxifraga oppositifolia ssp. oppositifolia	Saxifraga oppositifolia ssp. oppositifolia	Plantae
Saxifraga oppositifolia ssp. amphibia	Saxifraga oppositifolia ssp. amphibia	Saxifraga oppositifolia ssp. amphibia	Plantae
Saxifraga paniculata (aizoon)	Saxifraga paniculata (aizoon)	Saxifraga paniculata (aizoon)	Plantae
Saxifraga rotundifolia	Saxifraga rotundifolia	Saxifraga rotundifolia	Plantae
Saxifraga seguieri	Saxifraga seguieri	Saxifraga seguieri	Plantae
Saxifraga sponhemica	Saxifraga sponhemica	Saxifraga sponhemica	Plantae
Saxifraga stellaris	Saxifraga stellaris	Saxifraga stellaris	Plantae
Saxifraga tridactylites	Saxifraga tridactylites	Saxifraga tridactylites	Plantae
Scabiosa canescens (suaveolens)	Scabiosa canescens (suaveolens)	Scabiosa canescens (suaveolens)	Plantae
Scabiosa columbaria agg.	Scabiosa columbaria agg.	Scabiosa columbaria agg.	Plantae
Scabiosa columbaria columbaria	Scabiosa columbaria columbaria	Scabiosa columbaria columbaria	Plantae
Scabiosa columbaria gramuntia	Scabiosa columbaria gramuntia	Scabiosa columbaria gramuntia	Plantae
Scabiosa columbaria lucida	Scabiosa columbaria lucida	Scabiosa columbaria lucida	Plantae
Scabiosa ochroleuca	Scabiosa ochroleuca	Scabiosa ochroleuca	Plantae
Scandix pecten–veneris	Scandix pecten–veneris	Scandix pecten–veneris	Plantae
Scheuchzeria palustris	Scheuchzeria palustris	Scheuchzeria palustris	Plantae
Schoenoplectus americanus	Schoenoplectus americanus	Schoenoplectus americanus	Plantae
Schoenoplectus x carinatus	Schoenoplectus x carinatus	Schoenoplectus x carinatus	Plantae
Schoenoplectus lacustris (Scirpus lacustris)	Schoenoplectus lacustris (Scirpus lacustris)	Schoenoplectus lacustris (Scirpus lacustris)	Plantae
Schoenoplectus mucronatus	Schoenoplectus mucronatus	Schoenoplectus mucronatus	Plantae
Schoenoplectus supinus (Isolepis)	Schoenoplectus supinus (Isolepis)	Schoenoplectus supinus (Isolepis)	Plantae
Schoenoplectus tabernaemontani (Scirpus t.)	Schoenoplectus tabernaemontani (Scirpus t.)	Schoenoplectus tabernaemontani (Scirpus t.)	Plantae
Schoenoplectus triqueter (Scirpus triqueter)	Schoenoplectus triqueter (Scirpus triqueter)	Schoenoplectus triqueter (Scirpus triqueter)	Plantae
Schoenus ferrugineus	Schoenus ferrugineus	Schoenus ferrugineus	Plantae
Schoenus nigricans	Schoenus nigricans	Schoenus nigricans	Plantae
Scilla bifolia	Scilla bifolia	Scilla bifolia	Plantae
Scilla non–scripta	Scilla non–scripta	Scilla non–scripta	Plantae
Scirpus radicans	Scirpus radicans	Scirpus radicans	Plantae
Scirpus sylvaticus	Scirpus sylvaticus	Scirpus sylvaticus	Plantae
Scleranthus annuus	Scleranthus annuus	Scleranthus annuus	Plantae
Scleranthus perennis	Scleranthus perennis	Scleranthus perennis	Plantae
Scleranthus polycarpos (biennis)	Scleranthus polycarpos (biennis)	Scleranthus polycarpos (biennis)	Plantae
Scleranthus verticillatus (collinus)	Scleranthus verticillatus (collinus)	Scleranthus verticillatus (collinus)	Plantae
Sclerochloa dura	Sclerochloa dura	Sclerochloa dura	Plantae
Scolochloa festucacea	Scolochloa festucacea	Scolochloa festucacea	Plantae
Scorzonera austriaca	Scorzonera austriaca	Scorzonera austriaca	Plantae
Scorzonera hispanica	Scorzonera hispanica	Scorzonera hispanica	Plantae
Scorzonera humilis	Scorzonera humilis	Scorzonera humilis	Plantae
Scorzonera parviflora	Scorzonera parviflora	Scorzonera parviflora	Plantae
Scorzonera purpurea	Scorzonera purpurea	Scorzonera purpurea	Plantae
Scrophularia auriculata (aquatica)	Scrophularia auriculata (aquatica)	Scrophularia auriculata (aquatica)	Plantae
Scrophularia canina	Scrophularia canina	Scrophularia canina	Plantae
Scrophularia nodosa	Scrophularia nodosa	Scrophularia nodosa	Plantae
Scrophularia umbrosa (alata)	Scrophularia umbrosa (alata)	Scrophularia umbrosa (alata)	Plantae
Scrophularia vernalis	Scrophularia vernalis	Scrophularia vernalis	Plantae
Scutellaria galericulata	Scutellaria galericulata	Scutellaria galericulata	Plantae
Scutellaria hastifolia	Scutellaria hastifolia	Scutellaria hastifolia	Plantae
Scutellaria minor	Scutellaria minor	Scutellaria minor	Plantae
Sedum acre	Sedum acre	Sedum acre	Plantae
Sedum album	Sedum album	Sedum album	Plantae
Sedum alpestre	Sedum alpestre	Sedum alpestre	Plantae
Sedum annuum	Sedum annuum	Sedum annuum	Plantae
Sedum atratum	Sedum atratum	Sedum atratum	Plantae
Sedum dasyphyllum	Sedum dasyphyllum	Sedum dasyphyllum	Plantae
Sedum forsteranum	Sedum forsteranum	Sedum forsteranum	Plantae
Sedum rubens (Crassula rubens)	Sedum rubens (Crassula rubens)	Sedum rubens (Crassula rubens)	Plantae
Sedum rupestre agg. (reflexum)	Sedum rupestre agg. (reflexum)	Sedum rupestre agg. (reflexum)	Plantae
Sedum sexangulare (mite)	Sedum sexangulare (mite)	Sedum sexangulare (mite)	Plantae
Sedum spurium	Sedum spurium	Sedum spurium	Plantae
Sedum telephium maximum	Sedum telephium maximum	Sedum telephium maximum	Plantae
Sedum telephium telephium	Sedum telephium telephium	Sedum telephium telephium	Plantae
Sedum telephium vulgaris (fabaria)	Sedum telephium vulgaris (fabaria)	Sedum telephium vulgaris (fabaria)	Plantae
Sedum villosum	Sedum villosum	Sedum villosum	Plantae
Selaginella helvetica	Selaginella helvetica	Selaginella helvetica	Plantae
Selaginella selaginoides	Selaginella selaginoides	Selaginella selaginoides	Plantae
Selinum carvifolia	Selinum carvifolia	Selinum carvifolia	Plantae
Sempervivum arachnoideum	Sempervivum arachnoideum	Sempervivum arachnoideum	Plantae
Sempervivum montanum	Sempervivum montanum	Sempervivum montanum	Plantae
Sempervivum tectorum	Sempervivum tectorum	Sempervivum tectorum	Plantae
Senecio abrotanifolius ssp. abrotanifolius	Senecio abrotanifolius ssp. abrotanifolius	Senecio abrotanifolius ssp. abrotanifolius	Plantae
Senecio alpinus (cordatus)	Senecio alpinus (cordatus)	Senecio alpinus (cordatus)	Plantae
Senecio aquaticus	Senecio aquaticus	Senecio aquaticus	Plantae
Senecio congestus (tubicaulis)	Senecio congestus (tubicaulis)	Senecio congestus (tubicaulis)	Plantae
Senecio doronicum	Senecio doronicum	Senecio doronicum	Plantae
Senecio erraticus	Senecio erraticus	Senecio erraticus	Plantae
Senecio erucifolius	Senecio erucifolius	Senecio erucifolius	Plantae
Senecio fluviatilis	Senecio fluviatilis	Senecio fluviatilis	Plantae
Senecio fuchsii (ovatus)	Senecio fuchsii (ovatus)	Senecio fuchsii (ovatus)	Plantae
Senecio gaudinii (ovirensis)	Senecio gaudinii (ovirensis)	Senecio gaudinii (ovirensis)	Plantae
Senecio helenitis (spathulifolius)	Senecio helenitis (spathulifolius)	Senecio helenitis (spathulifolius)	Plantae
Senecio helenitis ssp. salisburgensis	Senecio helenitis ssp. salisburgensis	Senecio helenitis ssp. salisburgensis	Plantae
Senecio hercynicus (nemorensis)	Senecio hercynicus (nemorensis)	Senecio hercynicus (nemorensis)	Plantae
Senecio inaequidens	Senecio inaequidens	Senecio inaequidens	Plantae
Senecio incanus ssp. carniolicus	Senecio incanus ssp. carniolicus	Senecio incanus ssp. carniolicus	Plantae
Senecio integrifolius	Senecio integrifolius	Senecio integrifolius	Plantae
Senecio jacobaea	Senecio jacobaea	Senecio jacobaea	Plantae
Senecio paludosus	Senecio paludosus	Senecio paludosus	Plantae
Senecio rivularis	Senecio rivularis	Senecio rivularis	Plantae
Senecio rupestris	Senecio rupestris	Senecio rupestris	Plantae
Senecio subalpinus	Senecio subalpinus	Senecio subalpinus	Plantae
Senecio sylvaticus	Senecio sylvaticus	Senecio sylvaticus	Plantae
Senecio vernalis	Senecio vernalis	Senecio vernalis	Plantae
Senecio viscosus	Senecio viscosus	Senecio viscosus	Plantae
Senecio vulgaris	Senecio vulgaris	Senecio vulgaris	Plantae
Serratula tinctoria	Serratula tinctoria	Serratula tinctoria	Plantae
Seseli annuum	Seseli annuum	Seseli annuum	Plantae
Seseli hippomarathrum	Seseli hippomarathrum	Seseli hippomarathrum	Plantae
Seseli libanotis ssp. libanotis	Seseli libanotis ssp. libanotis	Seseli libanotis ssp. libanotis	Plantae
Sesleria ovata (Psilathera ovata)	Sesleria ovata (Psilathera ovata)	Sesleria ovata (Psilathera ovata)	Plantae
Sesleria uliginosa (caerulea)	Sesleria uliginosa (caerulea)	Sesleria uliginosa (caerulea)	Plantae
Sesleria varia (albicans)	Sesleria varia (albicans)	Sesleria varia (albicans)	Plantae
Setaria glauca (pumila)	Setaria glauca (pumila)	Setaria glauca (pumila)	Plantae
Setaria italica	Setaria italica	Setaria italica	Plantae
Setaria verticillata (agg.)	Setaria verticillata (agg.)	Setaria verticillata (agg.)	Plantae
Setaria verticillata decipiens (gussonei)	Setaria verticillata decipiens (gussonei)	Setaria verticillata decipiens (gussonei)	Plantae
Setaria viridis	Setaria viridis	Setaria viridis	Plantae
Sherardia arvensis	Sherardia arvensis	Sherardia arvensis	Plantae
Sibbaldia procumbens	Sibbaldia procumbens	Sibbaldia procumbens	Plantae
Sigesbeckia cordifolia	Sigesbeckia cordifolia	Sigesbeckia cordifolia	Plantae
Silaum silaus (Silaus pratensis)	Silaum silaus (Silaus pratensis)	Silaum silaus (Silaus pratensis)	Plantae
Silene acaulis	Silene acaulis	Silene acaulis	Plantae
Silene armeria	Silene armeria	Silene armeria	Plantae
Silene chlorantha	Silene chlorantha	Silene chlorantha	Plantae
Silene conica	Silene conica	Silene conica	Plantae
Silene dichotoma	Silene dichotoma	Silene dichotoma	Plantae
Silene dioica (Melandrium rubrum)	Silene dioica (Melandrium rubrum)	Silene dioica (Melandrium rubrum)	Plantae
Silene exscapa	Silene exscapa	Silene exscapa	Plantae
Silene gallica	Silene gallica	Silene gallica	Plantae
Silene linicola	Silene linicola	Silene linicola	Plantae
Silene nemoralis (italica ssp. nemor.)	Silene nemoralis (italica ssp. nemor.)	Silene nemoralis (italica ssp. nemor.)	Plantae
Silene noctiflora (Melandrium noct.)	Silene noctiflora (Melandrium noct.)	Silene noctiflora (Melandrium noct.)	Plantae
Silene nutans	Silene nutans	Silene nutans	Plantae
Silene otites	Silene otites	Silene otites	Plantae
Silene pratensis (alba)	Silene pratensis (alba)	Silene pratensis (alba)	Plantae
Silene pusilla (Heliosperma quadr.)	Silene pusilla (Heliosperma quadr.)	Silene pusilla (Heliosperma quadr.)	Plantae
Silene rupestris	Silene rupestris	Silene rupestris	Plantae
Silene vulgaris (inflata)	Silene vulgaris (inflata)	Silene vulgaris (inflata)	Plantae
Silene vulgaris ssp. glareosa (willdenowii)	Silene vulgaris ssp. glareosa (willdenowii)	Silene vulgaris ssp. glareosa (willdenowii)	Plantae
Sinapis arvensis	Sinapis arvensis	Sinapis arvensis	Plantae
Sisymbrium altissimum (pannonicum)	Sisymbrium altissimum (pannonicum)	Sisymbrium altissimum (pannonicum)	Plantae
Sisymbrium austriacum (pyrenaicum)	Sisymbrium austriacum (pyrenaicum)	Sisymbrium austriacum (pyrenaicum)	Plantae
Sisymbrium irio	Sisymbrium irio	Sisymbrium irio	Plantae
Sisymbrium loeselii	Sisymbrium loeselii	Sisymbrium loeselii	Plantae
Sisymbrium officinale	Sisymbrium officinale	Sisymbrium officinale	Plantae
Sisymbrium strictissimum	Sisymbrium strictissimum	Sisymbrium strictissimum	Plantae
Sisymbrium supinum (Braya supina)	Sisymbrium supinum (Braya supina)	Sisymbrium supinum (Braya supina)	Plantae
Sisymbrium volgense	Sisymbrium volgense	Sisymbrium volgense	Plantae
Sium latifolium	Sium latifolium	Sium latifolium	Plantae
Solanum dulcamara	Solanum dulcamara	Solanum dulcamara	Plantae
Solanum luteum	Solanum luteum	Solanum luteum	Plantae
Solanum nigrum	Solanum nigrum	Solanum nigrum	Plantae
Solanum nitidibaccatum	Solanum nitidibaccatum	Solanum nitidibaccatum	Plantae
Solanum sarachoides	Solanum sarachoides	Solanum sarachoides	Plantae
Soldanella alpina	Soldanella alpina	Soldanella alpina	Plantae
Soldanella minima	Soldanella minima	Soldanella minima	Plantae
Soldanella montana	Soldanella montana	Soldanella montana	Plantae
Soldanella pusilla	Soldanella pusilla	Soldanella pusilla	Plantae
Solidago canadensis	Solidago canadensis	Solidago canadensis	Plantae
Solidago gigantea	Solidago gigantea	Solidago gigantea	Plantae
Solidago graminifolia	Solidago graminifolia	Solidago graminifolia	Plantae
Solidago virgaurea ssp. virgaurea	Solidago virgaurea ssp. virgaurea	Solidago virgaurea ssp. virgaurea	Plantae
Solidago virgaurea ssp. minuta (alpestris)	Solidago virgaurea ssp. minuta (alpestris)	Solidago virgaurea ssp. minuta (alpestris)	Plantae
Sonchus arvensis	Sonchus arvensis	Sonchus arvensis	Plantae
Sonchus asper	Sonchus asper	Sonchus asper	Plantae
Sonchus oleraceus	Sonchus oleraceus	Sonchus oleraceus	Plantae
Sonchus palustris	Sonchus palustris	Sonchus palustris	Plantae
Sorbus aria agg.	Sorbus aria agg.	Sorbus aria agg.	Plantae
Sorbus aucuparia	Sorbus aucuparia	Sorbus aucuparia	Plantae
Sorbus chamae–mespilus	Sorbus chamae–mespilus	Sorbus chamae–mespilus	Plantae
Sorbus danubialis	Sorbus danubialis	Sorbus danubialis	Plantae
Sorbus domestica	Sorbus domestica	Sorbus domestica	Plantae
Sorbus intermedia (suecica)	Sorbus intermedia (suecica)	Sorbus intermedia (suecica)	Plantae
Sorbus mougeotii (aucuparia x aria)	Sorbus mougeotii (aucuparia x aria)	Sorbus mougeotii (aucuparia x aria)	Plantae
Sorbus torminalis	Sorbus torminalis	Sorbus torminalis	Plantae
Sorghum halepense	Sorghum halepense	Sorghum halepense	Plantae
Sparganium angustifolium (affine)	Sparganium angustifolium (affine)	Sparganium angustifolium (affine)	Plantae
Sparganium emersum (simplex)	Sparganium emersum (simplex)	Sparganium emersum (simplex)	Plantae
Sparganium erectum (ramosum)	Sparganium erectum (ramosum)	Sparganium erectum (ramosum)	Plantae
Sparganium minimum (natans)	Sparganium minimum (natans)	Sparganium minimum (natans)	Plantae
Spartina x townsendii agg. (anglica)	Spartina x townsendii agg. (anglica)	Spartina x townsendii agg. (anglica)	Plantae
Spergula arvensis	Spergula arvensis	Spergula arvensis	Plantae
Spergula pentandra agg.	Spergula pentandra agg.	Spergula pentandra agg.	Plantae
